instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
mixed-outliers,100,5,lkh-wrapper,10,1072.090987,0.01991,0.019889,10
mixed-outliers,100,5,lkh-wrapper-v1,10,1072.090987,0.020475,0.020453,10
mixed-outliers,100,5,lkh-wrapper-v2,10,850.505083,0.009871,0.009859,10
mixed-outliers,100,5,lkh-wrapper-v3,10,875.121307,0.005344,0.005334,10
mixed-outliers,100,5,rand+nn,10,1932.491154,0.000585,0.000575,10
mixed-outliers,100,7,2opt+greed,10,1566.627906,0.000642,0.000633,10
mixed-outliers,100,7,grasp,10,1160.200322,1.040406,1.04039,10
mixed-outliers,100,7,lkh-wrapper,10,1305.062858,0.022736,0.022719,10
mixed-outliers,100,7,lkh-wrapper-v1,10,1305.062858,0.022794,0.022775,10
mixed-outliers,100,7,lkh-wrapper-v2,10,857.018666,0.011505,0.011493,10
mixed-outliers,100,7,lkh-wrapper-v3,10,864.066805,0.0075,0.00749,10
mixed-outliers,100,7,rand+nn,10,2320.037206,0.000608,0.000599,10
mixed-outliers,200,2,2opt+greed,10,1244.056211,0.00191,0.0019,10
mixed-outliers,200,2,grasp,10,1101.861792,2.26997,2.269956,10
mixed-outliers,200,2,lkh-wrapper,10,1136.661583,0.112255,0.112237,10
mixed-outliers,200,2,lkh-wrapper-v1,10,1136.661583,0.11276,0.11274,10
mixed-outliers,200,2,lkh-wrapper-v2,10,1083.152099,0.069533,0.069513,10
mixed-outliers,200,2,lkh-wrapper-v3,10,1089.993014,0.03955,0.039535,10
mixed-outliers,200,2,rand+nn,10,1731.978891,0.001328,0.001318,10
mixed-outliers,200,3,2opt+greed,10,1358.368416,0.001749,0.001732,10
mixed-outliers,200,3,grasp,10,1138.046353,3.568931,3.56891,10
mixed-outliers,200,3,lkh-wrapper,10,1166.491808,0.114526,0.1145,10
mixed-outliers,200,3,lkh-wrapper-v1,10,1166.491808,0.112823,0.112799,10
mixed-outliers,200,3,lkh-wrapper-v2,10,1054.128893,0.065801,0.065783,10
mixed-outliers,200,3,lkh-wrapper-v3,10,1063.531942,0.026474,0.026459,10
mixed-outliers,200,3,rand+nn,10,2098.54949,0.001358,0.001341,10
mixed-outliers,200,5,2opt+greed,10,1634.02307,0.001415,0.001405,10
mixed-outliers,200,5,grasp,10,1315.820376,6.086856,6.08683,10
mixed-outliers,200,5,lkh-wrapper,10,1394.243612,0.147729,0.147708,10
mixed-outliers,200,5,lkh-wrapper-v1,10,1394.243612,0.155121,0.155101,10
mixed-outliers,200,5,lkh-wrapper-v2,10,1129.925877,0.065909,0.065891,10
mixed-outliers,200,5,lkh-wrapper-v3,10,1136.608708,0.029156,0.029142,10
mixed-outliers,200,5,rand+nn,10,2710.633466,0.001234,0.001224,10
mixed-outliers,200,7,2opt+greed,10,1874.6551,0.001568,0.001558,10
mixed-outliers,200,7,grasp,10,1503.383687,7.787362,7.787343,10
mixed-outliers,200,7,lkh-wrapper,10,1610.31569,0.142666,0.142644,10
mixed-outliers,200,7,lkh-wrapper-v1,10,1610.31569,0.148286,0.148264,10
mixed-outliers,200,7,lkh-wrapper-v2,10,1193.274873,0.066756,0.06674,10
mixed-outliers,200,7,lkh-wrapper-v3,10,1176.661632,0.038318,0.038303,10
mixed-outliers,200,7,rand+nn,10,3310.980795,0.001274,0.001264,10
