instance,path,node_count,salesman_count,solver,objective,time_seconds,valid,reference_solver,reference_objective,reference_time_seconds,reference_valid,objective_gap,relative_gap_percent
n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,2opt+greed,1369.7035257200896,0.000283,True,ortools-gls,532.473184,5.001027,True,837.230342,157.234273
n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,grasp,793.7020486851752,0.067821,True,ortools-gls,532.473184,5.001027,True,261.228865,49.059534
n50_m5_r07.txt,data\mtsp\generated\n50_m5_r07.txt,50,5,lkh-wrapper,994.2036155822454,0.003243,True,ortools-gls,532.473184,5.001027,True,461.730432,86.714307
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,rand+nn,1790.5629369753149,0.000352,True,ortools-gls,629.071317,5.000092,True,1161.49162,184.635921
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,2opt+greed,1228.573785946874,0.000307,True,ortools-gls,629.071317,5.000092,True,599.502469,95.299603
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,grasp,855.560079002239,0.063449,True,ortools-gls,629.071317,5.000092,True,226.488762,36.00367
n50_m5_r08.txt,data\mtsp\generated\n50_m5_r08.txt,50,5,lkh-wrapper,1076.8489105547137,0.002303,True,ortools-gls,629.071317,5.000092,True,447.777594,71.180736
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,rand+nn,1522.415562508617,0.00032,True,ortools-gls,577.408738,5.00013,True,945.006825,163.663409
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,2opt+greed,1155.5736239882542,0.000306,True,ortools-gls,577.408738,5.00013,True,578.164886,100.130955
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,grasp,835.1454990688057,0.068087,True,ortools-gls,577.408738,5.00013,True,257.736761,44.636796
n50_m5_r09.txt,data\mtsp\generated\n50_m5_r09.txt,50,5,lkh-wrapper,1046.8083231261498,0.00213,True,ortools-gls,577.408738,5.00013,True,469.399585,81.29416
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,rand+nn,1675.0649377038073,0.000421,True,ortools-gls,608.088124,5.000169,True,1066.976814,175.464176
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,2opt+greed,1054.8402042426198,0.000301,True,ortools-gls,608.088124,5.000169,True,446.75208,73.468312
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,grasp,817.7903493115506,0.059635,True,ortools-gls,608.088124,5.000169,True,209.702225,34.485499
n50_m5_r10.txt,data\mtsp\generated\n50_m5_r10.txt,50,5,lkh-wrapper,967.0575491171031,0.00244,True,ortools-gls,608.088124,5.000169,True,358.969425,59.032468
